,Mean,2.5q,97.5q
t_subj.31,0.24530539728432527,0.24058143692010647,0.25062817024359774
t_subj.32,0.19401407431652068,0.1874249949566845,0.19914160593282115
t_subj.33,0.1944307892199927,0.18899125687935842,0.2001468851434221
t_subj.34,0.2013862286693326,0.19644701280520255,0.20683639117992567
t_subj.35,0.2147946718411338,0.2085030247969677,0.22020585982145424
z(equal),0.4967591183673303,0.4900666822300736,0.5040118116215218
z(friend),0.3586088398363998,0.3513529822811845,0.36601405821554167
z(self),0.5363361215055188,0.5278544788231806,0.5445685237666588
z_std,0.009606225648987254,0.0006372430098090801,0.030352223850537763
z_subj(equal).0,0.49676058873840745,0.4880767899736451,0.5064224963560441
z_subj(equal).1,0.4965882722640602,0.4879152630186198,0.5059548378851373
z_subj(equal).2,0.49646316511512495,0.48748473629211575,0.5059166095495972
z_subj(equal).3,0.4963845576048709,0.4872211921366993,0.5054157011470779
z_subj(equal).4,0.4971483017188742,0.4885102688953064,0.5073221906839384
z_subj(equal).5,0.4963262054037435,0.4873440567219437,0.5053817612600607
z_subj(equal).6,0.49698238579726484,0.4886855288081085,0.5068381653468677
z_subj(equal).7,0.49703039145639577,0.48873444198718274,0.5073252113802703
z_subj(equal).8,0.49663330670434797,0.4878164100094707,0.5060985794095496
z_subj(equal).9,0.4971134744672846,0.48870117851156325,0.5072101460597044
z_subj(equal).10,0.49732261906327385,0.48908209366173716,0.507815474100857
z_subj(equal).11,0.49677193453495033,0.4879428045893488,0.5064111725699868
z_subj(equal).12,0.49693362717087997,0.4885983666628038,0.5066122178171603
z_subj(equal).13,0.49652138089796094,0.487967330903561,0.5056640098269951
z_subj(equal).14,0.49688909123577024,0.4885108293780563,0.5067278070334554
z_subj(equal).15,0.496252397935438,0.4870719022545575,0.5054533433148855
z_subj(equal).16,0.4969851596747309,0.48836338173543287,0.5067644687993732
z_subj(equal).17,0.49691475409533986,0.48837342468529676,0.506936126338611
z_subj(equal).18,0.496595969331403,0.4880030607800967,0.5059352178821835
z_subj(equal).19,0.49814518446030764,0.4897395098244578,0.510824515858515
z_subj(equal).20,0.49660689333612984,0.4879133890696942,0.5059043434567442
z_subj(equal).21,0.4967714204860753,0.48809459892658036,0.5062942893246514
z_subj(equal).22,0.4963743873064428,0.487489887631719,0.5054240845196584
z_subj(equal).23,0.4964895562243133,0.48764825376843013,0.5057546319435495
z_subj(equal).24,0.49678883730424506,0.48846440527235113,0.5064165635732761
z_subj(equal).25,0.4967163474534812,0.4883377523113137,0.5062734913808065
z_subj(equal).26,0.4966873348464214,0.4879774579568319,0.5064778096769762
z_subj(equal).27,0.4965246827951777,0.4873309000924074,0.5055611227466371
z_subj(equal).28,0.49664896548396237,0.4881570020320419,0.5061906065167349
z_subj(equal).29,0.49705499859765245,0.4888277677283071,0.5072315664202909
z_subj(equal).30,0.4963456033293965,0.4872994435402593,0.5054375403082499
z_subj(equal).31,0.4972747846337596,0.4890154983989127,0.5077318992933281
z_subj(equal).32,0.49666484873843203,0.4882371328232857,0.5064667916732856
z_subj(equal).33,0.4968016963531534,0.48840394799635534,0.5063403176859094
z_subj(equal).34,0.4962010496118709,0.48696414014550826,0.5053744079217235
z_subj(equal).35,0.49670079943295614,0.48788889774935656,0.5063267030439311
z_subj(friend).0,0.3587387159469128,0.35014994224288976,0.3682774817919512
z_subj(friend).1,0.35849921481849484,0.3494136020537973,0.3677885764124053
z_subj(friend).2,0.3584694003672991,0.34945965141246327,0.3676705620038596
z_subj(friend).3,0.3581737974088778,0.34854169099012033,0.3671586686690422
z_subj(friend).4,0.35894320538454993,0.35048527321209233,0.36875161736339873
z_subj(friend).5,0.3579122421464618,0.3480922939551509,0.36669795159405716
z_subj(friend).6,0.357801463497655,0.3474828885214978,0.3667827461762505
z_subj(friend).7,0.35828169801596454,0.3489852555416352,0.3672173062722092
z_subj(friend).8,0.35868607119445806,0.3499794124744978,0.367856256614031
z_subj(friend).9,0.35894066747758585,0.35046369501632313,0.3687595492958355
z_subj(friend).10,0.35820751078434376,0.3487586772512987,0.3673669470434916
z_subj(friend).11,0.3586011464689004,0.3498848080189586,0.3677543297560791
z_subj(friend).12,0.35834473536077255,0.3494075889989538,0.3673054599870021
z_subj(friend).13,0.3591161838437402,0.35052830632597953,0.3688681667371567
z_subj(friend).14,0.3586923767651218,0.3499290672727431,0.368161976913736
z_subj(friend).15,0.35918345578207644,0.3507345389460616,0.3693943714459646
z_subj(friend).16,0.3584524059892084,0.34954016650384384,0.3676851194263095
z_subj(friend).17,0.3589692050725473,0.35042224710246145,0.3686117481152472
z_subj(friend).18,0.3583414990196743,0.34935455729829906,0.36762245860615794
z_subj(friend).19,0.35791663815699276,0.3476100695392327,0.3669225417047228
z_subj(friend).20,0.35901702574504046,0.35059044887628976,0.3687982253132348
z_subj(friend).21,0.358148193573948,0.3488419983211849,0.36683235485558063
z_subj(friend).22,0.35821637036921977,0.348780639846263,0.3673171660251375
z_subj(friend).23,0.358997833533688,0.3503797442931533,0.36860462080178175
z_subj(friend).24,0.3591043265419626,0.3505339523740044,0.3689677587405427
z_subj(friend).25,0.3580878312187489,0.34852756152738373,0.3671180894599517
z_subj(friend).26,0.35856616792060647,0.34983210224813543,0.367776090757921
z_subj(friend).27,0.35789306219053224,0.34805898181826656,0.36681369963975835
z_subj(friend).28,0.3591282580238518,0.35072613851759266,0.3687162971710225
z_subj(friend).29,0.35909573403201334,0.35049478567407333,0.3687248099560436
z_subj(friend).30,0.3589284765034771,0.3505750005945279,0.3683766812210445
z_subj(friend).31,0.3593004988530164,0.3508347667773648,0.36924204380850534
z_subj(friend).32,0.3590430064586951,0.35043492083799926,0.3688565634700957
z_subj(friend).33,0.3592313494594758,0.35085452616884455,0.36915843170720825
z_subj(friend).34,0.35864874416958753,0.3500587786459863,0.3679385786885715
z_subj(friend).35,0.35840997684093673,0.349436398998982,0.36778048990319034
z_subj(self).0,0.5360131477197269,0.5247919226880864,0.5457912731543877
z_subj(self).1,0.5358701397268857,0.5246756558105251,0.5456121652312289
z_subj(self).2,0.5359779647665265,0.5247016985257216,0.5455293318895251
z_subj(self).3,0.5362984943203833,0.5255208948602573,0.5460189892284595
z_subj(self).4,0.5362733081343682,0.5255770238958579,0.5460363245350728
z_subj(self).5,0.5368970726211668,0.5264228442707818,0.5474273262164414
z_subj(self).6,0.5360786433419019,0.5249907550191805,0.5456683509218307
z_subj(self).7,0.5364733292404332,0.5258814220923309,0.5464366530132859
z_subj(self).8,0.5365560079006174,0.5260793166163726,0.5462583840936021
z_subj(self).9,0.5367001681653478,0.5263032618670901,0.5469963904314529
z_subj(self).10,0.5353435609340412,0.5232657529465004,0.5446363118014921
z_subj(self).11,0.5366464829562719,0.525951824263639,0.5469362163810724
z_subj(self).12,0.5364191759404452,0.5253671713800392,0.5463746307665217
z_subj(self).13,0.5368140205563335,0.5263042651470609,0.5469503985306291
z_subj(self).14,0.5369142125464115,0.5261524734839472,0.5477009691621861
z_subj(self).15,0.5364683283459095,0.5254834906817214,0.546280797144576
z_subj(self).16,0.5365722202055059,0.5260435077158263,0.5464203932427119
z_subj(self).17,0.5357200457172362,0.5243026228512692,0.5452200136649442
z_subj(self).18,0.5361627463798488,0.5253981102846716,0.5456585762630493
z_subj(self).19,0.5356886480424613,0.5240251031049087,0.5451035473024809
z_subj(self).20,0.5368283081404992,0.5263294158631271,0.5470699679329963
z_subj(self).21,0.5359606557260095,0.5247200482786452,0.54564984861835
z_subj(self).22,0.5362760728535367,0.5254043541296731,0.546129278136766
z_subj(self).23,0.5366718562779952,0.5262985676842089,0.5464440793498703
z_subj(self).24,0.5362313444917994,0.525564192473206,0.5457608443647239
z_subj(self).25,0.5360600076582748,0.524988320034951,0.5457659167417238
z_subj(self).26,0.5359599246872504,0.5246625832782137,0.5454439615182674
z_subj(self).27,0.5370856060391512,0.5269520579860681,0.5473922209158875
z_subj(self).28,0.5366543959415283,0.526426735272465,0.5465386809878228
z_subj(self).29,0.5362215065677206,0.5253010620754243,0.5459513132828475
z_subj(self).30,0.536768773939251,0.5263887277460603,0.5471050392322852
z_subj(self).31,0.5360212153124342,0.5250708633180187,0.5458641788296384
z_subj(self).32,0.5356600309655072,0.5241507892740142,0.545208894387411
z_subj(self).33,0.536174279173722,0.5253913958891362,0.5458134462172706
z_subj(self).34,0.5367253528057241,0.526164752718616,0.5471092126596722
z_subj(self).35,0.5371604887104122,0.5267989171337891,0.5478273674667704
