,Mean,2.5q,97.5q
t_subj.32,0.22095208236377709,0.20748961658546106,0.23514593180415266
t_subj.33,0.24491975041602423,0.2386901843000396,0.25066444597252374
t_subj.34,0.18428723993557053,0.17844717236897467,0.19085830736638817
t_subj.35,0.22080183225284145,0.2149101708597126,0.22666912233542597
z(equal),0.5079100031251839,0.4987730349198655,0.5168960576951278
z(friend),0.48044609351334927,0.47205074228043603,0.4883587750987679
z(self),0.525145557014659,0.5175181990399416,0.5331338056788856
z_std,0.022668211052578203,0.000673521144938787,0.048882206042661504
z_subj(equal).0,0.5060138093245796,0.4889578644942433,0.5195529756866581
z_subj(equal).1,0.5084526115475001,0.49320815481571884,0.52348964684426
z_subj(equal).2,0.5113479562882614,0.49732525100059477,0.5281977850893876
z_subj(equal).3,0.5054432445402903,0.48807129546822386,0.5189416519577358
z_subj(equal).4,0.5086944729595702,0.49389166958424,0.524101444707364
z_subj(equal).5,0.5090597985509169,0.49437546666871846,0.5243489467395837
z_subj(equal).6,0.5045318278600774,0.4860691381339816,0.5184039638159373
z_subj(equal).7,0.5100208612234918,0.49554300899210596,0.5259135516727559
z_subj(equal).8,0.5099025558025648,0.49545106496461594,0.526101919863227
z_subj(equal).9,0.5072763022623858,0.49142142179643017,0.5210226657299026
z_subj(equal).10,0.508334615842402,0.4928083353670235,0.5237850569037038
z_subj(equal).11,0.5099585707889319,0.4954545189979024,0.5263964079777856
z_subj(equal).12,0.5108426707345544,0.4967383409298363,0.5275564229146108
z_subj(equal).13,0.5078562485064135,0.4922567759279981,0.5226342515333524
z_subj(equal).14,0.5081763649150105,0.49298188072913424,0.5228980391483488
z_subj(equal).15,0.503669398095062,0.4848101875532708,0.517779961180568
z_subj(equal).16,0.5104591543797904,0.49625951372223387,0.526983805345919
z_subj(equal).17,0.5053436244021553,0.4877634068799186,0.518840300627345
z_subj(equal).18,0.505948771487141,0.4890391429158699,0.5193394354005665
z_subj(equal).19,0.5068452407986243,0.491037005666083,0.5205109637518036
z_subj(equal).20,0.5071347078144248,0.49126558164178813,0.5209934189101563
z_subj(equal).21,0.5090196720671104,0.4941976252773137,0.5242574276414569
z_subj(equal).22,0.5087056764295373,0.4936156657232683,0.5234795826424078
z_subj(equal).23,0.5076158890452975,0.4918513923184053,0.521956704294346
z_subj(equal).24,0.5048732882097343,0.4862669925966666,0.5185810039196482
z_subj(equal).25,0.5078108196030798,0.4926919727939483,0.5221737507060993
z_subj(equal).26,0.5082945649790042,0.49296612976124266,0.5225595983468849
z_subj(equal).27,0.5107416524654628,0.49684880332493436,0.5276651012389442
z_subj(equal).28,0.5090489681669689,0.49398819815576284,0.5248349080431722
z_subj(equal).29,0.5067887219058922,0.49035182677496275,0.5205679378345826
z_subj(equal).30,0.5054055977053349,0.4875780585535059,0.5192195565794092
z_subj(equal).31,0.5047207168248374,0.48723503582057587,0.5182704896448368
z_subj(equal).32,0.5128928249162883,0.4983020928273511,0.5328876321461602
z_subj(equal).33,0.5084850715975036,0.49351337355081387,0.5232910074788701
z_subj(equal).34,0.5077947448523232,0.4929064699143722,0.5219563869048409
z_subj(equal).35,0.5070904760307913,0.491501176061511,0.5211239849658674
z_subj(friend).0,0.4822294792772133,0.4677265868156832,0.4973750021434294
z_subj(friend).1,0.4808622684739997,0.4662696384908518,0.4950160498682555
z_subj(friend).2,0.4791305135149784,0.46342519940418164,0.49287205326117217
z_subj(friend).3,0.4778720761851855,0.4601669127883297,0.4908768265878044
z_subj(friend).4,0.48298899450441735,0.468889749815457,0.49922198627567305
z_subj(friend).5,0.47942555475684223,0.46358432120604876,0.49282719374236333
z_subj(friend).6,0.4774978693561458,0.4593692665183897,0.49080808031401935
z_subj(friend).7,0.48046449200778585,0.4653492396224233,0.494932406734897
z_subj(friend).8,0.4823040274225417,0.46793240269803377,0.4984716083645178
z_subj(friend).9,0.4793343118871238,0.4632606567583819,0.4926796927314935
z_subj(friend).10,0.4817277141906613,0.46684373114180633,0.4971861623868299
z_subj(friend).11,0.4834300952238143,0.4697066569497115,0.500259849473946
z_subj(friend).12,0.4836231223777131,0.4696985407335347,0.5006952591615005
z_subj(friend).13,0.47840218503100834,0.460900570054565,0.49198076349007636
z_subj(friend).14,0.4792350331090338,0.4627947430711198,0.493000567940123
z_subj(friend).15,0.4797115015340395,0.4636533698008901,0.4933272224014871
z_subj(friend).16,0.4773788911058509,0.45928164897242246,0.4905646557548543
z_subj(friend).17,0.47836984607086014,0.4615540792907534,0.4922901056502432
z_subj(friend).18,0.4845490114204962,0.4712794433452622,0.5028572527588293
z_subj(friend).19,0.48238265922304013,0.46783396689787843,0.4984389411509477
z_subj(friend).20,0.48178787938751017,0.46766769778474626,0.49691037590992787
z_subj(friend).21,0.4835772584193233,0.4697176670990828,0.5008755211590097
z_subj(friend).22,0.48069948091407694,0.46541006081271014,0.49539064481576023
z_subj(friend).23,0.48092853322904777,0.4652738850585337,0.4955907587327814
z_subj(friend).24,0.47824094276491713,0.46101360720768775,0.49149805885016695
z_subj(friend).25,0.4823906013949156,0.46764123547364206,0.4987765508794986
z_subj(friend).26,0.4792347121152535,0.4630224182826458,0.4926318244362797
z_subj(friend).27,0.47785292472714525,0.4598869781500351,0.4917422069657127
z_subj(friend).28,0.4804649503922329,0.46563167139917505,0.49494069905970445
z_subj(friend).29,0.4808257250680581,0.4662305102949494,0.4947649800798702
z_subj(friend).30,0.4791023226796006,0.46290238404671297,0.49306099228772654
z_subj(friend).31,0.4821250516349254,0.46783682815826155,0.4982055943995668
z_subj(friend).32,0.4810119640885498,0.4656275340237962,0.4966766816458505
z_subj(friend).33,0.4802680783760651,0.4650890066797781,0.4946490175653914
z_subj(friend).34,0.4776362163932655,0.4595656013199039,0.49083568576173636
z_subj(friend).35,0.47899980168571854,0.4623953652648123,0.4927049773952389
z_subj(self).0,0.527318286155189,0.5139614393377453,0.5444602386344107
z_subj(self).1,0.5244046151328561,0.5095445551541262,0.5385878875225691
z_subj(self).2,0.5244491370333535,0.5095527498336263,0.5386247557055145
z_subj(self).3,0.5245427017287064,0.5097876021367336,0.538891216717155
z_subj(self).4,0.526208387347816,0.5124516608398898,0.5417642779043612
z_subj(self).5,0.5255945242103779,0.5119019368487544,0.5405024186438361
z_subj(self).6,0.5276693698021622,0.51415788781882,0.5446541497015829
z_subj(self).7,0.5271270642674425,0.5132447590140676,0.5434829508631127
z_subj(self).8,0.5257242671697413,0.5113491926434133,0.5408892850497301
z_subj(self).9,0.5233714053752359,0.5075094486609628,0.5370747253705757
z_subj(self).10,0.5256730468799983,0.5116355310129339,0.5410937325733627
z_subj(self).11,0.525873517473152,0.5114968710733998,0.5414553802462858
z_subj(self).12,0.5206432591253702,0.5022335495198116,0.5338205754010142
z_subj(self).13,0.5243936658631925,0.509276252470971,0.5390458829331423
z_subj(self).14,0.525985584804371,0.5116458704245792,0.5411262500789237
z_subj(self).15,0.5262228099229889,0.5124947000272392,0.5417236351801576
z_subj(self).16,0.5259020297582803,0.5114622603975088,0.5415453548575965
z_subj(self).17,0.5240060973772922,0.5087871688888357,0.537943856450956
z_subj(self).18,0.5227432636657148,0.5063499152114643,0.5361792252613906
z_subj(self).19,0.5243816533726626,0.5089490981617062,0.5388064445254066
z_subj(self).20,0.5273133469444208,0.5137835123545601,0.5441981580821132
z_subj(self).21,0.5251736107666409,0.5109803579819879,0.5397149389139072
z_subj(self).22,0.5238584002117235,0.5077023882238061,0.5378453380356364
z_subj(self).23,0.5261246651125321,0.512697182828754,0.5414215712641421
z_subj(self).24,0.5255577681905699,0.511397830672871,0.540635348084068
z_subj(self).25,0.5219900184767381,0.5046530971699315,0.5352411219810508
z_subj(self).26,0.5272728922693141,0.5139753974164644,0.5441797063126279
z_subj(self).27,0.5242146821428835,0.5093370814833688,0.5381817851495706
z_subj(self).28,0.5259158820907639,0.5120084390129833,0.5415688942762569
z_subj(self).29,0.527357861950071,0.5141651179989948,0.543922448541933
z_subj(self).30,0.5254600216786344,0.5112001464740273,0.5406217605546276
z_subj(self).31,0.5244898525857745,0.5092980816089947,0.5388737024709541
z_subj(self).32,0.5235306072848147,0.5070775101256186,0.537427744780657
z_subj(self).33,0.5246268191271728,0.5091549244199225,0.5390948012981795
z_subj(self).34,0.5244490350738052,0.5095918738824438,0.5389151675461131
z_subj(self).35,0.5253800336888242,0.5112976833840506,0.5402098498962541
